0.0000000000e+00  0.0000000000e+00 
1.2500000000e-02  0.0000000000e+00 
2.5000000000e-02  0.0000000000e+00 
3.7500000000e-02  0.0000000000e+00 
5.0000000000e-02  0.0000000000e+00 
6.2500000000e-02  0.0000000000e+00 
7.5000000000e-02  0.0000000000e+00 
8.7500000000e-02  0.0000000000e+00 
1.0000000000e-01  0.0000000000e+00 
1.1250000000e-01  2.9359523839e-05 
1.2500000000e-01  3.3470619389e-04 
1.3750000000e-01  1.7612749595e-03 
1.5000000000e-01  6.0180145813e-03 
1.6250000000e-01  1.5477833494e-02 
1.7500000000e-01  3.2589030436e-02 
1.8750000000e-01  5.9284786409e-02 
2.0000000000e-01  9.6658567219e-02 
2.1250000000e-01  1.4490733954e-01 
2.2500000000e-01  2.0342323895e-01 
2.3750000000e-01  2.7093580695e-01 
2.5000000000e-01  3.4565999194e-01 
2.6250000000e-01  4.2543626001e-01 
2.7500000000e-01  5.0785992358e-01 
2.8750000000e-01  5.9039926392e-01 
3.0000000000e-01  6.7050240601e-01 
3.1250000000e-01  7.4569294360e-01 
3.2500000000e-01  8.1365431421e-01 
3.3750000000e-01  8.7230292407e-01 
3.5000000000e-01  9.1985002319e-01 
3.6250000000e-01  9.5485233032e-01 
3.7500000000e-01  9.7625140796e-01 
3.8750000000e-01  9.8340178735e-01 
4.0000000000e-01  9.7608784351e-01 
4.1250000000e-01  9.5452942017e-01 
4.2500000000e-01  9.1937620483e-01 
4.3750000000e-01  8.7169085376e-01 
4.5000000000e-01  8.1292086694e-01 
4.6250000000e-01  7.4485921313e-01 
4.7500000000e-01  6.6959370483e-01 
4.8750000000e-01  5.8944512329e-01 
5.0000000000e-01  5.0689409351e-01 
5.1250000000e-01  4.2449670923e-01 
5.2500000000e-01  3.4478890796e-01 
5.3750000000e-01  2.7017959595e-01 
5.5000000000e-01  2.0283252319e-01 
5.6250000000e-01  1.4453690845e-01 
5.7500000000e-01  9.6566814209e-02 
5.8750000000e-01  5.9529271729e-02 
6.0000000000e-01  3.3201156006e-02 
6.1250000000e-01  1.6388922758e-02 
6.2500000000e-01  7.0022261462e-03 
6.3750000000e-01  2.5352125349e-03 
6.5000000000e-01  7.6248222058e-04 
6.6250000000e-01  1.8674315804e-04 
6.7500000000e-01  3.6429492742e-05 
6.8750000000e-01  5.5051784571e-06 
7.0000000000e-01  6.1963433772e-07 
7.1250000000e-01  4.8807126470e-08 
7.2500000000e-01  2.3976527154e-09 
7.3750000000e-01  5.5245123804e-11 
7.5000000000e-01  0.0000000000e+00 
7.6250000000e-01  0.0000000000e+00 
7.7500000000e-01  0.0000000000e+00 
7.8750000000e-01  0.0000000000e+00 
8.0000000000e-01  0.0000000000e+00 
8.1250000000e-01  0.0000000000e+00 
8.2500000000e-01  0.0000000000e+00 
8.3750000000e-01  0.0000000000e+00 
8.5000000000e-01  0.0000000000e+00 
8.6250000000e-01  0.0000000000e+00 
8.7500000000e-01  0.0000000000e+00 
8.8750000000e-01  0.0000000000e+00 
9.0000000000e-01  0.0000000000e+00 
9.1250000000e-01  0.0000000000e+00 
9.2500000000e-01  0.0000000000e+00 
9.3750000000e-01  0.0000000000e+00 
9.5000000000e-01  0.0000000000e+00 
9.6250000000e-01  0.0000000000e+00 
9.7500000000e-01  0.0000000000e+00 
9.8750000000e-01  0.0000000000e+00 
1.0000000000e+00  0.0000000000e+00 
