0.0000000000e+00  3.6452541539e-02 
1.2500000000e-02  6.0657017232e-02 
2.5000000000e-02  9.3871373689e-02 
3.7500000000e-02  1.3665222668e-01 
5.0000000000e-02  1.8888383492e-01 
6.2500000000e-02  2.4980463582e-01 
7.5000000000e-02  3.1809338340e-01 
8.7500000000e-02  3.9198411172e-01 
1.0000000000e-01  4.6938910748e-01 
1.1250000000e-01  5.4801859730e-01 
1.2500000000e-01  6.2549204084e-01 
1.3750000000e-01  6.9943906558e-01 
1.5000000000e-01  7.6758939460e-01 
1.6250000000e-01  8.2785158209e-01 
1.7500000000e-01  8.7838051080e-01 
1.8750000000e-01  9.1763364166e-01 
2.0000000000e-01  9.4441601373e-01 
2.1250000000e-01  9.5791399420e-01 
2.2500000000e-01  9.5771777838e-01 
2.3750000000e-01  9.4383263971e-01 
2.5000000000e-01  9.1667892975e-01 
2.6250000000e-01  8.7708082819e-01 
2.7500000000e-01  8.2624384283e-01 
2.8750000000e-01  7.6572105963e-01 
3.0000000000e-01  6.9736814264e-01 
3.1250000000e-01  6.2328708405e-01 
3.2500000000e-01  5.4575870416e-01 
3.3750000000e-01  4.6716390143e-01 
3.5000000000e-01  3.8989365240e-01 
3.6250000000e-01  3.1624776178e-01 
3.7500000000e-01  2.4832236237e-01 
3.8750000000e-01  1.8788635741e-01 
4.0000000000e-01  1.3624903603e-01 
4.1250000000e-01  9.4129685026e-02 
4.2500000000e-01  6.1558784069e-02 
4.3750000000e-01  3.7860030488e-02 
4.5000000000e-01  2.1758381359e-02 
4.6250000000e-01  1.1615258029e-02 
4.7500000000e-01  5.7283305515e-03 
4.8750000000e-01  2.5972960808e-03 
5.0000000000e-01  1.0780629978e-03 
5.1250000000e-01  4.0805995805e-04 
5.2500000000e-01  1.4035301416e-04 
5.3750000000e-01  4.3718428663e-05 
5.5000000000e-01  1.2290712261e-05 
5.6250000000e-01  3.1075036500e-06 
5.7500000000e-01  7.0384367633e-07 
5.8750000000e-01  1.4218577510e-07 
6.0000000000e-01  2.5487377046e-08 
6.1250000000e-01  4.0293638897e-09 
6.2500000000e-01  5.5767683563e-10 
6.3750000000e-01  6.6958103356e-11 
6.5000000000e-01  6.8945971743e-12 
6.6250000000e-01  5.9987790843e-13 
6.7500000000e-01  4.3242007065e-14 
6.8750000000e-01  2.5129846014e-15 
7.0000000000e-01  1.1312582536e-16 
7.1250000000e-01  3.7013219638e-18 
7.2500000000e-01  7.8302246414e-20 
7.3750000000e-01  8.0392235837e-22 
7.5000000000e-01  0.0000000000e+00 
7.6250000000e-01  0.0000000000e+00 
7.7500000000e-01  0.0000000000e+00 
7.8750000000e-01  0.0000000000e+00 
8.0000000000e-01  0.0000000000e+00 
8.1250000000e-01  0.0000000000e+00 
8.2500000000e-01  0.0000000000e+00 
8.3750000000e-01  0.0000000000e+00 
8.5000000000e-01  0.0000000000e+00 
8.6250000000e-01  0.0000000000e+00 
8.7500000000e-01  0.0000000000e+00 
8.8750000000e-01  1.6552048448e-07 
9.0000000000e-01  2.8800994013e-06 
9.1250000000e-01  2.4065264855e-05 
9.2500000000e-01  1.3058616485e-04 
9.3750000000e-01  5.2291056755e-04 
9.5000000000e-01  1.6612729117e-03 
9.6250000000e-01  4.3912467965e-03 
9.7500000000e-01  9.9931474049e-03 
9.8750000000e-01  2.0095274325e-02 
1.0000000000e+00  3.6452541539e-02 
