0.0000000000e+00  7.7253737915e-01 
1.2500000000e-02  7.1310790311e-01 
2.5000000000e-02  6.4746439771e-01 
3.7500000000e-02  5.7760703009e-01 
5.0000000000e-02  5.0564526269e-01 
6.2500000000e-02  4.3371382876e-01 
7.5000000000e-02  3.6387853882e-01 
8.7500000000e-02  2.9803413398e-01 
1.0000000000e-01  2.3779916730e-01 
1.1250000000e-01  1.8441705674e-01 
1.2500000000e-01  1.3867698146e-01 
1.3750000000e-01  1.0087086282e-01 
1.5000000000e-01  7.0800518417e-02 
1.6250000000e-01  4.7840799727e-02 
1.7500000000e-01  3.1051702104e-02 
1.8750000000e-01  1.9319618241e-02 
2.0000000000e-01  1.1500485802e-02 
2.1250000000e-01  6.5387981252e-03 
2.2500000000e-01  3.5455504981e-03 
2.3750000000e-01  1.8310026934e-03 
2.5000000000e-01  8.9949298178e-04 
2.6250000000e-01  4.1990736094e-04 
2.7500000000e-01  1.8610130485e-04 
2.8750000000e-01  7.8238229548e-05 
3.0000000000e-01  3.1176429527e-05 
3.1250000000e-01  1.1766770657e-05 
3.2500000000e-01  4.2034981895e-06 
3.3750000000e-01  1.4203383692e-06 
3.5000000000e-01  4.5363163253e-07 
3.6250000000e-01  1.3684861313e-07 
3.7500000000e-01  3.8965800022e-08 
3.8750000000e-01  1.0463887682e-08 
4.0000000000e-01  2.6479066868e-09 
4.1250000000e-01  6.3083256417e-10 
4.2500000000e-01  1.4134836924e-10 
4.3750000000e-01  2.9754426320e-11 
4.5000000000e-01  5.8771080207e-12 
4.6250000000e-01  1.0877649184e-12 
4.7500000000e-01  1.8836739351e-13 
4.8750000000e-01  3.0467567851e-14 
5.0000000000e-01  4.5941339252e-15 
5.1250000000e-01  2.9559638509e-11 
5.2500000000e-01  8.0992419571e-10 
5.3750000000e-01  1.0869651732e-08 
5.5000000000e-01  9.5600885069e-08 
5.6250000000e-01  6.2164593365e-07 
5.7500000000e-01  3.1952350832e-06 
5.8750000000e-01  1.3550843589e-05 
6.0000000000e-01  4.8864570432e-05 
6.1250000000e-01  1.5322452597e-04 
6.2500000000e-01  4.2518558659e-04 
6.3750000000e-01  1.0590265124e-03 
6.5000000000e-01  2.3957971807e-03 
6.6250000000e-01  4.9727085263e-03 
6.7500000000e-01  9.5532438109e-03 
6.8750000000e-01  1.7119592481e-02 
7.0000000000e-01  2.8815792134e-02 
7.1250000000e-01  4.5842778226e-02 
7.2500000000e-01  6.9320548310e-02 
7.3750000000e-01  1.0014222019e-01 
7.5000000000e-01  1.3884644553e-01 
7.6250000000e-01  1.8552865388e-01 
7.7500000000e-01  2.3980118355e-01 
7.8750000000e-01  3.0080169955e-01 
8.0000000000e-01  3.6724156091e-01 
8.1250000000e-01  4.3748216037e-01 
8.2500000000e-01  5.0962717307e-01 
8.3750000000e-01  5.8162071247e-01 
8.5000000000e-01  6.5134418870e-01 
8.6250000000e-01  7.1670724250e-01 
8.7500000000e-01  7.7573006705e-01 
8.8750000000e-01  8.2661569258e-01 
9.0000000000e-01  8.6781153940e-01 
9.1250000000e-01  8.9805992745e-01 
9.2500000000e-01  9.1643741256e-01 
9.3750000000e-01  9.2238289921e-01 
9.5000000000e-01  9.1571451197e-01 
9.6250000000e-01  8.9663521948e-01 
9.7500000000e-01  8.6572720923e-01 
9.8750000000e-01  8.2393501245e-01 
1.0000000000e+00  7.7253737915e-01 
