0.0000000000e+00  6.0688881749e-04 
1.2500000000e-02  3.0972551427e-04 
2.5000000000e-02  1.5240083976e-04 
3.7500000000e-02  7.2273903125e-05 
5.0000000000e-02  3.3022998580e-05 
6.2500000000e-02  1.4533237276e-05 
7.5000000000e-02  6.1588459684e-06 
8.7500000000e-02  2.5125543173e-06 
1.0000000000e-01  9.8651617813e-07 
1.1250000000e-01  3.7270266094e-07 
1.2500000000e-01  1.3545301886e-07 
1.3750000000e-01  4.7345747452e-08 
1.5000000000e-01  1.5912590141e-08 
1.6250000000e-01  5.1446154051e-09 
1.7500000000e-01  1.6405098959e-09 
1.8750000000e-01  8.7528413012e-10 
2.0000000000e-01  2.9863000199e-09 
2.1250000000e-01  1.6842396213e-08 
2.2500000000e-01  8.4245856878e-08 
2.3750000000e-01  3.6668836828e-07 
2.5000000000e-01  1.4092291739e-06 
2.6250000000e-01  4.8446954831e-06 
2.7500000000e-01  1.5060054475e-05 
2.8750000000e-01  4.2715229503e-05 
3.0000000000e-01  1.1140029533e-04 
3.1250000000e-01  2.6893666113e-04 
3.2500000000e-01  6.0456472656e-04 
3.3750000000e-01  1.2722146858e-03 
3.5000000000e-01  2.5181282899e-03 
3.6250000000e-01  4.7085761181e-03 
3.7500000000e-01  8.3510290421e-03 
3.8750000000e-01  1.4100888971e-02 
4.0000000000e-01  2.2746628372e-02 
4.1250000000e-01  3.5169228746e-02 
4.2500000000e-01  5.2276625482e-02 
4.3750000000e-01  7.4919222664e-02 
4.5000000000e-01  1.0379691536e-01 
4.6250000000e-01  1.3937021471e-01 
4.7500000000e-01  1.8178750661e-01 
4.8750000000e-01  2.3083753124e-01 
5.0000000000e-01  2.8593182390e-01 
5.1250000000e-01  3.4611730421e-01 
5.2500000000e-01  4.1011544586e-01 
5.3750000000e-01  4.7638206756e-01 
5.5000000000e-01  5.4318084291e-01 
5.6250000000e-01  6.0866385967e-01 
5.7500000000e-01  6.7095353014e-01 
5.8750000000e-01  7.2822143166e-01 
6.0000000000e-01  7.7876091600e-01 
6.1250000000e-01  8.2105138552e-01 
6.2500000000e-01  8.5381292730e-01 
6.3750000000e-01  8.7605053966e-01 
6.5000000000e-01  8.8708752834e-01 
6.6250000000e-01  8.8658785189e-01 
6.7500000000e-01  8.7456730698e-01 
6.8750000000e-01  8.5139350287e-01 
7.0000000000e-01  8.1777460331e-01 
7.1250000000e-01  7.7473683171e-01 
7.2500000000e-01  7.2359075756e-01 
7.3750000000e-01  6.6588643354e-01 
7.5000000000e-01  6.0335758444e-01 
7.6250000000e-01  5.3785534758e-01 
7.7500000000e-01  4.7127265510e-01 
7.8750000000e-01  4.0546136377e-01 
8.0000000000e-01  3.4214573702e-01 
8.1250000000e-01  2.8283774280e-01 
8.2500000000e-01  2.2876145075e-01 
8.3750000000e-01  1.8079493356e-01 
8.5000000000e-01  1.3943775537e-01 
8.6250000000e-01  1.0480985817e-01 
8.7500000000e-01  7.6683496102e-02 
8.8750000000e-01  5.4544595672e-02 
9.0000000000e-01  3.7674875642e-02 
9.1250000000e-01  2.5242678825e-02 
9.2500000000e-01  1.6389731977e-02 
9.3750000000e-01  1.0303097034e-02 
9.5000000000e-01  6.2656686619e-03 
9.6250000000e-01  3.6834196232e-03 
9.7500000000e-01  2.0918656509e-03 
9.8750000000e-01  1.1469948835e-03 
1.0000000000e+00  6.0688881749e-04 
